ts,cpu_usage_s,cpu_pressure_some_s,runq_wait_s,mem_bytes,cg_usage_usec,cg_press_some_total_us,node_load1
1788847767.954438308,2070.673119,12.385711,39.989876408,1.888227328e+09,2070708227,12385785,3.82
1788847769.988295987,2074.82938,12.392197,40.013365789,1.889222656e+09,2074864379,12392266,3.83
1788847772.020118332,2078.979608,12.414948,40.105520014,1.888968704e+09,2079013982,12415031,3.83
1788847774.052589848,2083.1288,12.41849,40.113438606,1.889419264e+09,2083161522,12418936,3.68
1788847776.083393937,2087.285822,12.423356,40.127421773,1.89016064e+09,2087320034,12423829,3.68
1788847778.118562110,2091.430178,12.429301,40.148270817,1.890906112e+09,2091463048,12429337,3.68
1788847780.149056412,2095.579305,12.444675,40.205224922,1.891618816e+09,2095610044,12444712,4.35
1788847782.178656481,2099.71955,12.448625,40.210315509,1.893281792e+09,2099752288,12448671,4.35
1788847784.209205107,2103.859039,12.451989,40.215214056,1.893830656e+09,2103889962,12452027,4.16
1788847786.238498510,2108.008918,12.456124,40.228023057,1.89345792e+09,2108041605,12456171,4.16
1788847788.268048979,2112.145313,12.464578,40.244459725,1.89394944e+09,2112182524,12464925,4.16
1788847790.300975474,2116.295048,12.472352,40.261637822,1.894887424e+09,2116327880,12472393,4.39
1788847792.331968916,2120.434787,12.477361,40.277668149,1.895550976e+09,2120467648,12477406,4.39
1788847794.362636196,2124.57228,12.481059,40.280760334,1.89712384e+09,2124607177,12481109,4.20
1788847796.393546009,2128.718255,12.488435,40.302140959,1.897091072e+09,2128752062,12489481,4.20
1788847798.424696057,2132.86573,12.494528,40.313368305,1.897394176e+09,2132904884,12494599,4.66
1788847800.459581470,2137.022012,12.497898,40.317221133,1.897947136e+09,2137054872,12497940,4.66
1788847802.490431252,2141.171839,12.503595,40.338398834,1.898934272e+09,2141202604,12503637,4.66
1788847804.519846546,2145.308983,12.506769,40.342132003,1.899565056e+09,2145339790,12506805,4.45
1788847806.550383132,2149.451161,12.515679,40.375206793,1.9035136e+09,2149484130,12515724,4.45
1788847808.580965918,2153.597846,12.522784,40.398907958,1.904275456e+09,2153635487,12523912,4.41
1788847810.617147177,2157.745263,12.527277,40.405991626,1.90429184e+09,2157780067,12527405,4.41
1788847812.650125788,2161.897376,12.531944,40.416101807,1.905115136e+09,2161930064,12531971,4.41
1788847814.680804407,2166.038035,12.535276,40.423310496,1.906302976e+09,2166073309,12535303,4.22
1788847816.711797800,2170.196709,12.540154,40.440091731,1.906765824e+09,2170229614,12540195,4.22
1788847818.741788025,2174.337202,12.546744,40.466675309,1.908645888e+09,2174370163,12546791,4.20
1788847820.772703680,2178.473316,12.550863,40.474070288,1.9080192e+09,2178506554,12550939,4.20
1788847822.802729118,2182.610612,12.555596,40.488756095,1.908359168e+09,2182643602,12555647,4.20
1788847824.833533978,2186.748442,12.559112,40.496709736,1.909260288e+09,2186781299,12559147,4.02
1788847826.864578263,2190.891168,12.564367,40.51721334,1.910059008e+09,2190923712,12564411,4.02
1788847828.895916658,2195.031674,12.569079,40.532807229,1.910861824e+09,2195064468,12569141,4.10
1788847830.927483303,2199.173726,12.572105,40.535325906,1.91168512e+09,2199204551,12572133,4.10
1788847832.957197440,2203.319162,12.576123,40.545807744,1.913237504e+09,2203350258,12576167,4.10
1788847834.987124633,2207.449129,12.584064,40.586913491,1.913790464e+09,2207481673,12584155,4.01
1788847837.017365507,2211.592943,12.590649,40.611548733,1.913376768e+09,2211625719,12590697,4.01
1788847839.047499866,2215.73945,12.596643,40.635929111,1.914249216e+09,2215774652,12596687,3.93
1788847841.078383614,2219.879689,12.599437,40.638581216,1.91537152e+09,2219914307,12599555,3.93
1788847843.110291743,2224.02758,12.610065,40.665992659,1.916325888e+09,2224058619,12610099,3.93
1788847845.139837975,2228.169545,12.614009,40.674379648,1.917210624e+09,2228200427,12614060,3.78
1788847847.168967843,2232.327539,12.618237,40.686445489,1.918091264e+09,2232362436,12618288,3.78
1788847849.199293386,2236.486732,12.635723,40.774417769,1.918533632e+09,2236520691,12635787,4.60
1788847851.230387129,2240.651374,12.643882,40.81262381,1.91858688e+09,2240690299,12644001,4.60
1788847853.265794895,2244.804655,12.647721,40.822292076,1.919463424e+09,2244839631,12647769,4.60
1788847855.296450067,2248.938652,12.651517,40.831138225,1.955196928e+09,2248969634,12651578,4.39
1788847857.326247648,2253.083671,12.656141,40.843535494,1.955721216e+09,2253116292,12656200,4.39
1788847859.355930178,2257.24022,12.661624,40.855285556,1.956335616e+09,2257275410,12663189,4.44
1788847861.388572567,2261.400894,12.677506,40.909328438,1.95661824e+09,2261439600,12678033,4.44
1788847863.424749629,2265.566554,12.687914,40.951498393,1.95620864e+09,2265597433,12687965,4.24
1788847865.455038459,2269.711805,12.692983,40.961498654,1.956880384e+09,2269744623,12693033,4.24
1788847867.485782553,2273.855748,12.697402,40.978460459,1.957134336e+09,2273888360,12697471,4.24
1788847869.516320230,2277.997215,12.702946,40.998556001,1.957568512e+09,2278027549,12703207,4.38
1788847871.545552781,2282.143505,12.709023,41.013996094,1.9586048e+09,2282182531,12709452,4.38
1788847873.581186645,2286.287444,12.712332,41.017959955,1.958821888e+09,2286320285,12712370,4.43
1788847875.611706391,2290.43397,12.715597,41.021988743,1.95848192e+09,2290464716,12715638,4.43
1788847877.642040654,2294.57896,12.721802,41.041929714,1.958944768e+09,2294611815,12721849,4.43
1788847879.673087123,2298.732353,12.727277,41.059148003,1.959436288e+09,2298765359,12727347,4.40
1788847881.704789538,2302.88495,12.731485,41.074955901,1.95985408e+09,2302918051,12731524,4.40
1788847883.738318744,2307.026409,12.734869,41.082681369,1.960665088e+09,2307059342,12734919,4.45
1788847885.769304530,2311.165722,12.738495,41.088929461,1.961279488e+09,2311198583,12738546,4.45
1788847887.799989699,2315.309158,12.744303,41.105524264,1.960964096e+09,2315342214,12744346,4.45
1788847889.830401221,2319.462613,12.748281,41.115422971,1.9611648e+09,2319495544,12748320,4.41
1788847891.863300791,2323.610632,12.752452,41.126193587,1.961873408e+09,2323643517,12752503,4.41
1788847893.894098666,2327.757229,12.756163,41.132359368,1.962696704e+09,2327788024,12756207,4.22
1788847895.924447026,2331.893698,12.761131,41.140433764,1.963421696e+09,2331932673,12761702,4.22
1788847897.959776490,2336.047775,12.765301,41.157592682,1.962156032e+09,2336078770,12765341,4.22
1788847899.990010242,2340.189972,12.774158,41.180811816,1.962815488e+09,2340222853,12774226,4.20
1788847902.020500287,2344.328637,12.780309,41.198427845,1.962799104e+09,2344361300,12780493,4.20
1788847904.050640145,2348.457477,12.785819,41.210362081,1.96366336e+09,2348490949,12785859,4.10
1788847906.081261335,2352.602171,12.789244,41.2129608,1.964544e+09,2352645307,12789838,4.10
1788847908.117798896,2356.76612,12.793922,41.22852466,1.96521984e+09,2356797021,12793971,4.10
1788847910.149687170,2360.918869,12.799839,41.24619658,1.96612096e+09,2360951644,12799892,4.10
1788847912.181163952,2365.071934,12.806078,41.255238151,1.967194112e+09,2365106853,12806135,4.10
1788847914.213047922,2369.231275,12.809945,41.259567212,1.967394816e+09,2369268394,12810022,4.01
1788847916.245804237,2373.39659,12.817256,41.280516763,1.96737024e+09,2373441900,12817361,4.01
1788847918.285265082,2377.578182,12.824676,41.299266068,1.968144384e+09,2377623270,12824821,4.01
1788847920.326762626,2381.755934,12.830536,41.317767586,1.969168384e+09,2381791272,12830623,4.41
1788847922.359175309,2385.917075,12.846696,41.37556225,1.969655808e+09,2385956295,12846739,4.41
1788847924.393273016,2390.085737,12.852143,41.382324278,1.97060608e+09,2390122957,12852198,4.29
1788847926.426113603,2394.247048,12.861053,41.414267739,1.971249152e+09,2394284122,12861122,4.29
1788847928.459078469,2398.407398,12.868646,41.438638327,1.971204096e+09,2398447145,12868900,4.59
1788847930.494388640,2402.57128,12.87839,41.467022143,1.97197824e+09,2402604036,12878458,4.59
1788847932.526256552,2406.609566,12.882663,41.478139598,1.814945792e+09,2406640485,12882705,4.59
1788847934.555867909,2410.743329,12.887043,41.483739926,1.8162688e+09,2410775334,12887077,4.38
1788847936.586065823,2414.893181,12.893364,41.501152015,1.816690688e+09,2414928266,12893420,4.38
1788847938.619782358,2419.04326,12.916616,41.623318948,1.817567232e+09,2419090573,12923549,5.15
1788847940.666207108,2423.22238,12.947527,41.696235885,1.820008448e+09,2423259409,12947569,5.15
1788847942.699271801,2427.373853,12.953451,41.712212305,1.820708864e+09,2427406786,12953489,5.15
1788847944.729867842,2431.516637,12.958817,41.724056111,1.821376512e+09,2431547255,12958847,4.90
1788847946.758874998,2435.659689,12.964022,41.742630005,1.821913088e+09,2435690359,12964074,4.90
1788847948.789011203,2439.798128,12.970124,41.755950104,1.822613504e+09,2439831136,12970163,4.75
1788847950.819960488,2443.960368,12.976607,41.775400394,1.823154176e+09,2444005765,12976697,4.75
1788847952.861249693,2448.141256,12.995834,41.857885237,1.823342592e+09,2448176586,12995903,4.75
1788847954.894409014,2452.289551,12.999617,41.862541721,1.82847488e+09,2452320355,12999649,4.53
1788847956.925336789,2456.445618,13.005041,41.88281223,1.828864e+09,2456484813,13005123,4.53
1788847958.960030815,2460.600626,13.013999,41.912078779,1.829494784e+09,2460637161,13014222,4.49
1788847960.996029904,2464.756684,13.018563,41.923373839,1.830309888e+09,2464789508,13018600,4.49
1788847963.027238032,2468.900916,13.024094,41.931442793,1.831370752e+09,2468933861,13024132,4.49
1788847965.057545597,2473.067205,13.028641,41.939059904,1.83105536e+09,2473104523,13028703,4.29
1788847967.089531868,2477.215422,13.033433,41.953229899,1.832083456e+09,2477250416,13033477,4.29
1788847969.121376854,2481.353993,13.045047,41.997888668,1.832415232e+09,2481392539,13045321,4.42
1788847971.155141659,2485.512056,13.051237,42.008603412,1.833148416e+09,2485556480,13051733,4.42
1788847973.194991868,2489.676081,13.056221,42.018875834,1.834283008e+09,2489706949,13056258,4.42
1788847975.224928461,2493.814635,13.059557,42.026543644,1.835053056e+09,2493853375,13059669,4.47
1788847977.259145417,2497.961023,13.064885,42.04764667,1.835986944e+09,2497991829,13064933,4.47
1788847979.288392291,2502.11305,13.06951,42.055876679,1.835954176e+09,2502144076,13069553,4.35
1788847981.318120129,2506.260214,13.073626,42.065673763,1.836388352e+09,2506297440,13073673,4.35
1788847983.350515314,2510.394498,13.077285,42.074324576,1.845878784e+09,2510429206,13077338,4.32
1788847985.381262453,2514.535896,13.081002,42.078578263,1.84612864e+09,2514568666,13081046,4.32
1788847987.411825176,2518.676474,13.089392,42.104285553,1.846550528e+09,2518709019,13089429,4.32
1788847989.441129184,2522.818691,13.095291,42.123874195,1.84743936e+09,2522849387,13095330,4.22
1788847991.471195228,2526.95458,13.10162,42.144173762,1.847975936e+09,2526987430,13101841,4.22
1788847993.501969008,2531.09923,13.105323,42.146864642,1.84832e+09,2531134352,13105369,4.04
1788847995.533513502,2535.247759,13.108992,42.150205562,1.848127488e+09,2535280663,13109036,4.04
1788847997.563565670,2539.391649,13.114986,42.169237982,1.84889344e+09,2539424647,13115033,4.04
1788847999.594024410,2543.543173,13.122282,42.197471359,1.849634816e+09,2543575782,13122326,4.04
1788848001.623337212,2547.685157,13.127711,42.213798409,1.850519552e+09,2547718082,13127747,4.04
1788848003.654317528,2551.825263,13.131072,42.215377651,1.851383808e+09,2551857945,13131140,3.87
1788848005.685320482,2555.967976,13.134383,42.220202324,1.85243648e+09,2556000774,13134446,3.87
1788848007.716423356,2560.107887,13.141702,42.244069359,1.85276416e+09,2560138669,13141758,3.87
1788848009.745659326,2564.245381,13.148216,42.262158397,1.852719104e+09,2564282355,13148278,3.96
1788848011.780572741,2568.283351,13.210174,42.568289694,1.853362176e+09,2568336464,13225697,3.96
1788848013.842484344,2571.530327,13.648012,44.205968535,1.854410752e+09,2571614543,13686029,5.33
1788848015.956346965,2574.723098,14.313011,45.82146189,1.855578112e+09,2574868966,14345490,5.33
1788848018.220456746,2578.15849,15.243759,47.69408407,1.855991808e+09,2578226432,15265779,5.33
1788848020.300870847,2581.31861,16.015121,49.269409659,1.85628672e+09,2581386662,16034483,50.23
1788848022.373110161,2585.086647,16.564157,50.388377246,1.857130496e+09,2585143701,16580221,50.23
1788848024.454210098,2588.978033,17.098096,51.477388978,1.857941504e+09,2589029966,17112079,93.21
1788848026.517650158,2592.414701,17.817762,53.03026099,1.858236416e+09,2592456768,17827715,93.21
1788848028.624453059,2595.719376,18.470949,54.558646686,1.858555904e+09,2595799113,18484938,92.07
1788848030.705208878,2598.89052,19.356633,56.364770086,1.859608576e+09,2599011085,19383551,92.07
1788848032.805595676,2602.565792,20.06389,57.811259265,1.859915776e+09,2602613936,20076182,92.07
1788848034.856511693,2605.680979,20.911709,59.565486989,1.860857856e+09,2605772121,20941746,109.44
1788848036.958579927,2609.168014,21.669228,61.134893918,1.861226496e+09,2609218330,21677834,109.44
1788848039.011874693,2612.55132,22.396155,62.59361454,1.862197248e+09,2612659310,22448452,127.75
1788848041.127528578,2616.01936,23.150807,64.156133446,1.86288128e+09,2616105547,23168405,127.75
1788848043.200185005,2619.161911,23.907916,65.862795717,1.862979584e+09,2619185671,23934059,127.75
1788848045.256538631,2622.679616,24.631303,67.411825582,1.881423872e+09,2622727528,24641631,133.93
1788848047.316509891,2625.554636,25.558293,69.239555944,1.881726976e+09,2625605920,25568228,133.93
1788848049.370292451,2628.569468,26.41937,70.997562333,1.882230784e+09,2628661809,26505638,128.49
1788848051.488198801,2631.371432,27.433196,73.243906914,1.882411008e+09,2631442863,27448386,128.49
1788848053.564795551,2634.080107,28.556335,75.570977918,1.882587136e+09,2634108936,28570568,125.81
1788848055.622571705,2637.791155,29.206085,76.936188012,1.883082752e+09,2637944275,29226463,125.81
1788848057.744124958,2640.922133,29.916763,78.665603638,1.88299264e+09,2641062201,29950868,125.81
1788848059.929514862,2644.458019,30.695911,80.257925372,1.883471872e+09,2644712337,30748653,139.52
1788848062.122264728,2647.56317,31.596109,82.360301909,1.884008448e+09,2647826063,31713927,139.52
1788848064.407256528,2650.840825,32.498697,84.320813142,1.884008448e+09,2650893768,32542437,178.72
1788848066.488561027,2653.766795,33.403297,86.249727414,1.884348416e+09,2653949609,33458239,178.72
1788848068.643202024,2657.105621,34.148101,87.897895768,1.884966912e+09,2657156518,34166544,202.04
1788848070.701584303,2660.300719,34.801311,89.437440166,1.885888512e+09,2660445540,34828335,202.04
1788848072.811591671,2663.45441,35.466658,91.261670987,1.885495296e+09,2663526109,35485544,202.04
1788848074.889545366,2666.667996,36.270676,92.890852598,1.8861056e+09,2666704264,36280880,203.00
1788848076.937447897,2669.88368,37.056259,94.569712966,1.88686336e+09,2669936599,37081430,203.00
1788848079.010013013,2673.198293,37.808749,96.188280267,1.887653888e+09,2673242499,37825796,196.19
1788848081.074201378,2676.053159,38.55995,98.095940223,1.88762112e+09,2676149882,38578805,196.19
1788848083.158556967,2679.558126,39.194818,99.523730626,1.888591872e+09,2679595128,39234497,196.19
1788848085.221222122,2682.434316,40.105855,101.644056706,1.889271808e+09,2682508971,40120637,213.31
1788848087.294539501,2685.835995,40.77034,103.023939442,1.8895872e+09,2685869604,40799732,213.31
1788848089.356518225,2689.052678,41.711913,104.721232935,1.889849344e+09,2689095728,41726027,209.77
1788848091.467172842,2692.639703,42.389926,106.135776581,1.890639872e+09,2692769562,42421409,209.77
1788848093.572548390,2696.003949,43.12584,107.742910188,1.891524608e+09,2696056198,43187017,217.71
1788848095.771398082,2699.348297,43.902348,109.675512579,1.891442688e+09,2699372164,43928817,217.71
1788848097.816089677,2701.998982,44.903627,111.760439321,1.89218816e+09,2702092095,44931251,217.71
1788848099.902499815,2705.514306,45.627165,113.226278849,1.893208064e+09,2705702440,45700780,211.01
1788848102.063544046,2709.219502,46.366967,114.738888117,1.894674432e+09,2709295192,46383772,211.01
1788848104.140503969,2712.602037,47.123302,116.309165595,1.894957056e+09,2712656915,47134722,203.24
1788848106.196220594,2716.296109,47.884269,118.548556796,1.897086976e+09,2716675971,47957906,203.24
1788848108.893164992,2719.755168,48.737038,120.349890062,1.897754624e+09,2719874430,48776897,194.73
1788848111.002242644,2723.172029,49.218813,122.020555805,1.89749248e+09,2723232607,49235591,194.73
1788848113.070459186,2726.438753,49.811224,123.593166638,1.898020864e+09,2726499223,49827938,194.73
1788848115.140207707,2729.607489,50.644023,125.252537492,1.899331584e+09,2729681838,50657097,212.61
1788848117.219198213,2732.784241,51.504839,127.046724037,1.89968384e+09,2732845123,51518007,212.61
1788848119.287551894,2736.194112,52.190873,128.47565448,1.899454464e+09,2736251148,52202004,219.77
1788848121.353429584,2738.463251,53.816435,130.788138855,1.900408832e+09,2738495253,53855692,219.77
1788848123.415570277,2740.942123,54.961764,133.005152111,1.901154304e+09,2740981867,54970715,248.54
1788848125.465815715,2743.875165,55.653033,134.76748969,1.901469696e+09,2743906418,55687918,248.54
1788848127.532599131,2746.888238,56.532361,136.526517027,1.90205952e+09,2747257420,56698589,248.54
1788848129.858170518,2750.497397,57.460611,138.414115414,1.902465024e+09,2750616743,57486188,271.32
1788848131.953186769,2754.049359,58.145982,139.840371527,1.903439872e+09,2754099604,58165663,271.32
1788848134.031567112,2757.443638,58.753748,141.40850448,1.903230976e+09,2757874387,58880784,297.32
1788848136.365406155,2760.832089,59.740281,143.419842735,1.904500736e+09,2761207932,59861122,297.32
1788848138.680818155,2764.559367,60.570888,145.117216819,1.904959488e+09,2764626202,60626992,321.39
1788848140.766705020,2768.149868,61.296436,146.605320027,1.905856512e+09,2768277327,61322119,321.39
1788848142.884187725,2771.919929,61.941019,147.95631335,1.906307072e+09,2772089428,61994271,321.39
1788848145.030753037,2775.401838,62.729759,149.55623554,1.90646272e+09,2775437296,62769742,323.61
1788848147.132686782,2778.441263,63.621898,151.470453312,1.907257344e+09,2778478496,63634029,323.61
1788848149.182898897,2781.326674,64.453178,153.570511325,1.908187136e+09,2781552851,64569791,306.34
1788848151.483507976,2784.035816,65.529099,156.107695919,1.908662272e+09,2784081458,65536369,306.34
1788848153.529141625,2788.101947,65.630818,156.497305678,1.908944896e+09,2788134409,65630909,282.05
1788848155.560421862,2792.266916,65.638321,156.527561214,1.90988288e+09,2792308003,65638454,282.05
1788848157.597876110,2796.43229,65.645039,156.553117962,1.9108864e+09,2796463192,65645083,282.05
1788848159.627855891,2800.591146,65.649778,156.568693968,1.91158272e+09,2800624330,65649828,259.70
1788848161.658984715,2804.739415,65.653607,156.573750675,1.91289344e+09,2804770279,65653647,259.70
1788848163.688565630,2808.885576,65.660517,156.59197628,1.9131392e+09,2808918642,65660558,239.07
1788848165.719146134,2813.032384,65.666962,156.60857474,1.913458688e+09,2813065226,65667005,239.07
1788848167.749449546,2817.176155,65.673733,156.622777003,1.914150912e+09,2817211123,65673779,239.07
1788848169.780460394,2821.329069,65.67975,156.633239987,1.914896384e+09,2821359927,65679796,220.08
1788848171.810114389,2825.473712,65.683414,156.642633986,1.915895808e+09,2825508385,65683466,220.08
1788848173.841209717,2829.62191,65.692113,156.665051949,1.917181952e+09,2829652724,65692169,202.70
1788848175.871268123,2833.760928,65.696095,156.680374797,1.918283776e+09,2833796143,65697280,202.70
1788848177.904108430,2837.907721,65.701436,156.691971898,1.91778816e+09,2837942840,65701480,202.70
1788848179.936080449,2842.058907,65.705257,156.699501522,1.918406656e+09,2842089954,65705295,186.63
1788848181.966684942,2846.190873,65.709069,156.706754364,1.953763328e+09,2846223827,65709103,186.63
1788848183.997114562,2850.318721,65.72414,156.766710434,1.954340864e+09,2850349326,65724189,171.84
1788848186.027204008,2854.469145,65.727804,156.77172224,1.954516992e+09,2854504818,65727852,171.84
1788848188.059571639,2858.621567,65.734898,156.789777441,1.955426304e+09,2858654189,65734939,171.84
1788848190.089523025,2862.76954,65.742138,156.807726008,1.956282368e+09,2862804544,65742189,158.56
1788848192.121514978,2866.908088,65.7466,156.817393937,1.955622912e+09,2866955020,65747791,158.56
1788848194.158856905,2871.075602,65.75306,156.830979984,1.955852288e+09,2871110489,65753138,146.02
1788848196.192278620,2875.219759,65.756792,156.837142416,1.956306944e+09,2875254477,65756859,146.02
1788848198.223546171,2879.365278,65.765757,156.863782597,1.956786176e+09,2879399612,65767228,146.02
1788848200.258096118,2883.537058,65.776067,156.914566878,1.95731456e+09,2883574027,65776273,134.73
1788848202.293572933,2887.690052,65.780465,156.922691811,1.957715968e+09,2887721052,65780504,134.73
1788848204.323221370,2891.832266,65.786602,156.934905923,1.957658624e+09,2891867412,65786662,124.10
1788848206.354732512,2895.988117,65.793666,156.951463394,1.9581952e+09,2896026403,65793748,124.10
1788848208.391185143,2900.166076,65.80784,157.004435553,1.958612992e+09,2900209397,65810586,114.96
1788848210.433004665,2904.346707,65.821592,157.056305149,1.959022592e+09,2904385599,65821646,114.96
1788848212.466510419,2908.500946,65.825652,157.063803031,1.9600384e+09,2908534034,65825716,114.96
1788848214.497789819,2912.64213,65.832841,157.082479033,1.960800256e+09,2912674970,65832879,106.00
1788848216.528199789,2916.79331,65.841203,157.11198788,1.960456192e+09,2916828517,65841258,106.00
1788848218.560900222,2920.94882,65.84676,157.122833234,1.960833024e+09,2920987899,65846827,97.83
1788848220.595916995,2925.128601,65.853724,157.139306912,1.961488384e+09,2925175245,65855362,97.83
1788848222.639772525,2929.327028,65.864422,157.176223866,1.962811392e+09,2929367775,65865064,97.83
1788848224.678124927,2933.483645,65.874904,157.212981293,1.963053056e+09,2933516382,65874974,90.24
1788848226.708809059,2937.626921,65.879994,157.228845917,1.964101632e+09,2937659603,65880033,90.24
1788848228.740214848,2941.770792,65.88541,157.246022518,1.964969984e+09,2941805672,65885460,83.41
1788848230.771756340,2945.918098,65.891428,157.260744969,1.9648512e+09,2945951155,65891489,83.41
1788848232.802057147,2950.081678,65.896509,157.274964387,1.965584384e+09,2950125840,65897228,83.41
1788848234.841050630,2954.253014,65.903593,157.297009812,1.966268416e+09,2954289782,65903670,77.05
1788848236.873756116,2958.423916,65.911275,157.32362626,1.967071232e+09,2958460975,65911405,77.05
1788848238.909705229,2962.585099,65.918165,157.349617486,1.967775744e+09,2962620393,65918218,71.28
1788848240.940820130,2966.75635,65.925196,157.372182153,1.96880384e+09,2966793148,65926183,71.28
1788848242.974765906,2970.919001,65.932825,157.399571839,1.969795072e+09,2970960084,65933112,71.28
1788848245.010198287,2975.085487,65.941331,157.421895364,1.969221632e+09,2975120510,65941388,65.89
1788848247.042259298,2979.260798,65.948743,157.44364385,1.970089984e+09,2979297842,65948792,65.89
1788848249.077302289,2983.422854,65.955051,157.457495278,1.97072896e+09,2983457863,65955095,61.10
1788848251.108766166,2987.55861,65.959899,157.470466046,1.971781632e+09,2987591245,65959969,61.10
1788848253.138669168,2991.705545,65.971511,157.497156647,1.972310016e+09,2991743467,65971932,61.10
1788848255.173447995,2995.850644,65.975542,157.501096282,1.97330944e+09,2995883439,65975596,56.36
1788848257.204492051,2999.998349,65.981549,157.516960584,1.973563392e+09,3000031424,65981615,56.36
1788848259.235418721,3004.03028,65.98628,157.528486169,1.83990272e+09,3004063119,65986316,52.09
1788848261.266381377,3008.179462,65.992752,157.545019837,1.818382336e+09,3008215016,65992794,52.09
1788848263.300581216,3012.326997,65.999044,157.56299609,1.818894336e+09,3012359932,65999100,52.09
1788848265.332297917,3016.464711,66.002492,157.567587715,1.8190336e+09,3016497528,66002528,48.08
1788848267.362766318,3020.611536,66.007634,157.572419249,1.819430912e+09,3020646497,66007705,48.08
1788848269.395315755,3024.76324,66.015006,157.592983597,1.8215936e+09,3024798090,66015085,44.63
1788848271.426709409,3028.908058,66.018634,157.597607108,1.822171136e+09,3028942923,66018679,44.63
1788848273.459199322,3033.059521,66.023733,157.608036368,1.822957568e+09,3033090324,66023773,41.22
1788848275.488574503,3037.203387,66.028984,157.620111704,1.823465472e+09,3037236617,66029042,41.22
1788848277.521194238,3041.344004,66.038154,157.650052216,1.824264192e+09,3041376914,66038193,41.22
1788848279.551753374,3045.495601,66.043002,157.662310498,1.82536192e+09,3045528434,66043048,38.31
1788848281.582809135,3049.635384,66.047011,157.669080262,1.828614144e+09,3049668263,66047041,38.31
1788848283.613836277,3053.784602,66.051986,157.681854377,1.828667392e+09,3053818661,66052023,35.49
1788848285.644961075,3057.928999,66.056176,157.687819684,1.829240832e+09,3057960524,66056217,35.49
1788848287.675236378,3062.072057,66.060921,157.709854786,1.829982208e+09,3062110753,66060976,35.49
1788848289.708640290,3066.218648,66.069669,157.736886582,1.83044096e+09,3066250370,66069729,33.05
1788848291.738432365,3070.363495,66.07366,157.741375526,1.831489536e+09,3070398609,66073701,33.05
1788848293.770089477,3074.514718,66.079658,157.762184922,1.83179264e+09,3074545492,66079723,30.64
1788848295.800052051,3078.65106,66.083959,157.76759913,1.831841792e+09,3078681811,66083983,30.64
1788848297.830487000,3082.815514,66.090258,157.785547344,1.83248896e+09,3082859144,66090322,30.64
1788848299.871169036,3087.000505,66.114708,157.863403453,1.8331648e+09,3087043757,66114832,28.67
1788848301.909441431,3091.15553,66.120137,157.877118869,1.83433216e+09,3091188477,66120261,28.67
1788848303.940514956,3095.297448,66.127655,157.900630982,1.835085824e+09,3095332560,66127709,26.61
1788848305.971434958,3099.447167,66.131314,157.906484508,1.836224512e+09,3099480152,66131361,26.61
1788848308.002309234,3103.588218,66.135066,157.915491911,1.835782144e+09,3103621070,66135111,26.61
1788848310.032744877,3107.753957,66.144095,157.936997759,1.836392448e+09,3107787269,66144137,24.80
1788848312.063842300,3111.928755,66.151939,157.957929612,1.849729024e+09,3111961529,66152028,24.80
1788848314.095372473,3116.07742,66.161477,157.991835488,1.85028608e+09,3116110181,66161512,23.05
1788848316.125540842,3120.216098,66.165924,157.996373755,1.850781696e+09,3120251238,66165968,23.05
1788848318.157444971,3124.365884,66.171075,158.004377662,1.851670528e+09,3124401009,66171127,23.05
1788848320.189364478,3128.504259,66.177693,158.030260944,1.852018688e+09,3128537379,66177743,21.53
1788848322.220109097,3132.643845,66.180796,158.031706385,1.85167872e+09,3132674521,66180832,21.53
1788848324.249364148,3136.778701,66.187294,158.047692698,1.852342272e+09,3136809493,66187336,20.12
1788848326.278899447,3140.91715,66.19098,158.054039495,1.853288448e+09,3140947954,66191027,20.12
1788848328.308822935,3145.06048,66.197432,158.066365626,1.853845504e+09,3145101556,66197505,20.12
1788848330.344601151,3149.219496,66.204296,158.084330456,1.85532416e+09,3149252464,66204352,18.83
1788848332.376427395,3153.362943,66.20725,158.086012568,1.855533056e+09,3153396276,66207295,18.83
1788848334.407065506,3157.513835,66.212804,158.103722176,1.856036864e+09,3157544626,66212836,17.48
1788848336.437087678,3161.65917,66.221048,158.141015426,1.85606144e+09,3161698256,66221129,17.48
1788848338.472192857,3165.817719,66.226224,158.155455137,1.856892928e+09,3165856560,66226348,16.40
1788848340.507644042,3169.975575,66.229547,158.159100894,1.857789952e+09,3170008497,66229600,16.40
1788848342.537338573,3174.112768,66.233308,158.168619956,1.858654208e+09,3174143534,66233346,16.40
1788848344.566401321,3178.24816,66.239659,158.187946326,1.859411968e+09,3178279008,66239713,15.25
1788848346.596324480,3182.388582,66.244558,158.199135377,1.860370432e+09,3182421377,66244606,15.25
1788848348.627077547,3186.529817,66.250522,158.223701342,1.860591616e+09,3186569018,66250598,14.51
1788848350.662387027,3190.689115,66.255394,158.233470039,1.860947968e+09,3190726104,66255435,14.51
1788848352.694616564,3194.830477,66.259795,158.248363813,1.861705728e+09,3194874282,66262861,14.51
1788848354.731288278,3198.990806,66.269791,158.271881598,1.8627584e+09,3199021711,66269850,13.59
1788848356.761171092,3203.13398,66.274562,158.287364922,1.86322944e+09,3203166736,66274594,13.59
1788848358.791911107,3207.279103,66.280967,158.309913126,1.864421376e+09,3207309764,66281002,12.98
1788848360.822131820,3211.414822,66.284536,158.317192534,1.865334784e+09,3211447733,66284604,12.98
