ts,cpu_usage_s,cpu_pressure_some_s,runq_wait_s,mem_bytes,cg_usage_usec,cg_press_some_total_us,node_load1
1788848501.519307634,3498.582405,66.696162,159.504532679,1.964097536e+09,3498615267,66696206,4.71
1788848503.550599830,3502.727806,66.703582,159.530971481,1.964519424e+09,3502762730,66703632,4.49
1788848505.582074954,3506.872232,66.706962,159.53419302,1.96517888e+09,3506905008,66706998,4.49
1788848507.612201018,3511.017312,66.711593,159.548957977,1.9657728e+09,3511049993,66711662,4.49
1788848509.642946524,3515.162903,66.716958,159.562567083,1.966153728e+09,3515193625,66716996,4.45
1788848511.672681403,3519.293198,66.720382,159.564432767,1.966411776e+09,3519324192,66720418,4.45
1788848513.702208950,3523.432191,66.725196,159.577338808,1.966333952e+09,3523463014,66725230,4.26
1788848515.731756806,3527.570666,66.730282,159.58574585,1.966804992e+09,3527607806,66730335,4.26
1788848517.763514629,3531.715212,66.735678,159.609182322,1.967255552e+09,3531748019,66735714,4.26
1788848519.793796013,3535.865289,66.740321,159.626060617,1.968119808e+09,3535898480,66740370,4.32
1788848521.824588951,3540.001409,66.744811,159.6343964,1.968791552e+09,3540034104,66744849,4.32
1788848523.854841544,3544.146663,66.751557,159.658542605,1.96982784e+09,3544177535,66751603,4.13
1788848525.884953554,3548.286624,66.754497,159.660991806,1.970028544e+09,3548326996,66754565,4.13
1788848527.919390842,3552.43184,66.760641,159.679884492,1.970200576e+09,3552464748,66760689,4.13
1788848529.950282385,3556.57864,66.767353,159.70154879,1.971068928e+09,3556611291,66767400,4.12
1788848531.980353864,3560.715146,66.770516,159.703201409,1.971933184e+09,3560748124,66770568,4.12
1788848534.012188763,3564.856965,66.777786,159.724652874,1.97287936e+09,3564892802,66777828,3.95
1788848536.044055549,3568.997736,66.782346,159.730449157,1.97349376e+09,3569032709,66782384,3.95
1788848538.075496866,3573.142074,66.786647,159.738489606,1.974300672e+09,3573177080,66786694,3.95
1788848540.107379339,3577.293811,66.799066,159.778551212,1.974304768e+09,3577324710,66799109,4.03
1788848542.136770491,3581.434679,66.802374,159.780418457,1.974751232e+09,3581465681,66802426,4.03
1788848544.166396743,3585.582009,66.809863,159.802927515,1.975525376e+09,3585614826,66809901,3.87
1788848546.196247655,3589.73495,66.81385,159.811155965,1.976303616e+09,3589770061,66813917,3.87
1788848548.228582796,3593.895848,66.821931,159.833843717,1.977069568e+09,3593943845,66824869,3.87
1788848550.268840684,3598.077228,66.833624,159.864946015,1.978130432e+09,3598108236,66833694,4.04
1788848552.298984455,3602.237469,66.838433,159.872330569,1.978642432e+09,3602274545,66838528,4.04
1788848554.332245739,3606.405099,66.850645,159.906975596,1.978601472e+09,3606444259,66850703,3.96
1788848556.366666863,3610.581182,66.857724,159.935072304,1.979379712e+09,3610625866,66857903,3.96
1788848558.409109248,3614.747272,66.869808,159.974502453,1.980194816e+09,3614788300,66869879,3.96
1788848560.443597057,3618.91158,66.878134,159.993308645,1.98096896e+09,3618947820,66878225,4.04
1788848562.475468066,3622.977843,66.882006,159.999061831,1.851215872e+09,3623015343,66882137,4.04
1788848564.509533106,3627.1509,66.907171,160.079787413,1.85102336e+09,3627194308,66911314,3.96
1788848566.551464525,3631.317664,66.918232,160.117618706,1.826009088e+09,3631356197,66918552,3.96
1788848568.585362686,3635.485599,66.929941,160.153089733,1.826562048e+09,3635526925,66937889,4.04
1788848570.622436365,3639.663407,66.946612,160.192713038,1.827172352e+09,3639700665,66946679,4.04
1788848572.655978195,3643.807553,66.952383,160.20305904,1.827250176e+09,3643842699,66952449,4.04
1788848574.687337736,3647.948602,66.957995,160.217330499,1.82665216e+09,3647981473,66958046,4.04
1788848576.718125480,3652.099917,66.962646,160.238230147,1.827397632e+09,3652136142,66967389,4.04
1788848578.753427235,3656.235795,66.974338,160.265535929,1.82761472e+09,3656272780,66974390,3.96
1788848580.785982250,3660.405523,66.981057,160.282208225,1.82880256e+09,3660448903,66981144,3.96
1788848582.825462515,3664.57961,66.990702,160.311882028,1.829392384e+09,3664620472,66991442,3.96
1788848584.862340524,3668.739566,66.998326,160.337870782,1.834860544e+09,3668770177,66998469,3.80
1788848586.891948979,3672.876083,67.007212,160.370397587,1.83590912e+09,3672906879,67007259,3.80
1788848588.922225414,3677.016502,67.012911,160.387981462,1.835687936e+09,3677047480,67012962,3.73
1788848590.952055284,3681.160645,67.016252,160.391657674,1.835692032e+09,3681193570,67016294,3.73
1788848592.982752513,3685.305238,67.020998,160.402970792,1.836429312e+09,3685346399,67021133,3.73
1788848595.019841426,3689.449434,67.025383,160.416341855,1.83717888e+09,3689480152,67025422,3.60
1788848597.049185754,3693.590045,67.029565,160.427240813,1.837821952e+09,3693620777,67029607,3.60
1788848599.078734145,3697.738493,67.033409,160.43456897,1.838415872e+09,3697771470,67033464,3.71
1788848601.109449710,3701.872677,67.037543,160.445766468,1.84025088e+09,3701905471,67037577,3.71
1788848603.139337759,3706.020562,67.042678,160.454952915,1.839828992e+09,3706056660,67042918,3.71
1788848605.173278943,3710.166161,67.046191,160.458375796,1.83988224e+09,3710197003,67046233,3.57
1788848607.202950368,3714.310798,67.053695,160.48463784,1.840828416e+09,3714345733,67054192,3.57
1788848609.235418516,3718.461736,67.059554,160.497543295,1.84141824e+09,3718496560,67059587,3.77
1788848611.266597208,3722.606765,67.062945,160.499514402,1.842597888e+09,3722645680,67064481,3.77
1788848613.301621143,3726.749713,67.073664,160.527201735,1.843388416e+09,3726783628,67073712,3.77
1788848615.332439945,3730.887223,67.077387,160.535185529,1.852932096e+09,3730920194,67077436,3.62
1788848617.362976091,3735.032139,67.081993,160.548716875,1.852813312e+09,3735065392,67082037,3.62
1788848619.393146167,3739.175445,67.088152,160.559694094,1.852956672e+09,3739206280,67088189,3.73
1788848621.422567302,3743.328963,67.091974,160.562970104,1.85319424e+09,3743364854,67092014,3.73
1788848623.454169213,3747.472174,67.098504,160.581449781,1.85360384e+09,3747502928,67098548,3.73
1788848625.483928145,3751.609215,67.102342,160.588268357,1.854550016e+09,3751642156,67102383,3.60
1788848627.513437943,3755.752642,67.107612,160.6020114,1.855053824e+09,3755785521,67107645,3.60
1788848629.543511141,3759.902713,67.113458,160.621679181,1.8561024e+09,3759937938,67113534,3.71
1788848631.575644454,3764.043659,67.117367,160.628394601,1.856180224e+09,3764075745,67117448,3.71
1788848633.606264450,3768.187673,67.122894,160.646829324,1.85634816e+09,3768220494,67122935,3.57
1788848635.637152848,3772.335682,67.126332,160.650296983,1.857339392e+09,3772375206,67126387,3.57
1788848637.672163842,3776.494219,67.132423,160.671036225,1.857888256e+09,3776525119,67132474,3.57
1788848639.702365728,3780.641217,67.140976,160.693453556,1.858719744e+09,3780674027,67141063,3.69
1788848641.733465906,3784.781251,67.144583,160.700247454,1.859510272e+09,3784812138,67144617,3.69
1788848643.765192903,3788.922671,67.150753,160.721916406,1.860796416e+09,3788954585,67150790,3.55
1788848645.796108884,3793.066021,67.154163,160.724548632,1.860521984e+09,3793098625,67154224,3.55
1788848647.826467820,3797.209667,67.161895,160.750398997,1.86105856e+09,3797244365,67161939,3.55
1788848649.857359382,3801.364044,67.168362,160.769358964,1.861873664e+09,3801397188,67168400,3.51
1788848651.888531954,3805.511049,67.171525,160.772124956,1.862934528e+09,3805543920,67171588,3.51
1788848653.919142006,3809.649335,67.177606,160.792069946,1.863774208e+09,3809684032,67177653,3.39
1788848655.950684586,3813.800641,67.182821,160.804844045,1.864544256e+09,3813837484,67183370,3.39
1788848657.984587222,3817.959155,67.189623,160.824133525,1.86447872e+09,3818006199,67189720,3.39
1788848660.023701737,3822.130693,67.2063,160.910740449,1.865015296e+09,3822163500,67206355,3.59
1788848662.054777276,3826.286435,67.214787,160.951174865,1.86607616e+09,3826325701,67214857,3.59
1788848664.088702878,3830.436303,67.226789,160.994233342,1.866625024e+09,3830475544,67226833,3.55
1788848666.122332081,3834.608277,67.233007,161.010906405,1.86806272e+09,3834653467,67233095,3.55
1788848668.163843587,3838.783516,67.240372,161.032193463,1.86884096e+09,3838827447,67242300,3.55
1788848670.203659480,3842.942295,67.262565,161.121892193,1.868832768e+09,3842981466,67262633,3.82
1788848672.238722126,3847.140679,67.275853,161.162571973,1.869262848e+09,3847184138,67275940,3.82
1788848674.278554116,3851.2956,67.302284,161.261538409,1.887285248e+09,3851335562,67302863,3.68
1788848676.315494048,3855.47984,67.309494,161.287782635,1.889284096e+09,3855517190,67309548,3.68
1788848678.349803825,3859.640829,67.316367,161.314400537,1.893216256e+09,3859675840,67316742,3.68
1788848680.382206212,3863.798697,67.323141,161.332254187,1.894371328e+09,3863831906,67323179,3.78
1788848682.413407748,3867.959822,67.328743,161.341629772,1.895702528e+09,3867990456,67328782,3.78
1788848684.443774897,3872.116484,67.334466,161.355599958,1.897967616e+09,3872153221,67334522,3.64
1788848686.476307951,3876.278729,67.33919,161.373842824,1.89863936e+09,3876313841,67339260,3.64
1788848688.507986553,3880.442745,67.346463,161.396281825,1.898323968e+09,3880475514,67346515,3.67
1788848690.541144609,3884.623019,67.352357,161.417418502,1.900802048e+09,3884657966,67352402,3.67
1788848692.573373449,3888.78081,67.356151,161.424662872,1.902514176e+09,3888815759,67356201,3.67
1788848694.604270163,3892.937387,67.361585,161.437083999,1.903173632e+09,3892970791,67361671,3.62
1788848696.636559718,3897.098848,67.368043,161.460235548,1.906536448e+09,3897132263,67368094,3.62
1788848698.668193068,3901.2444,67.376486,161.486447265,1.907027968e+09,3901281391,67376556,3.65
1788848700.700532974,3905.396388,67.38095,161.492469133,1.907982336e+09,3905431235,67381000,3.65
1788848702.733079904,3909.552042,67.387371,161.505971052,1.911832576e+09,3909588293,67389197,3.65
1788848704.766870015,3913.707061,67.393949,161.518181122,1.91277056e+09,3913742032,67393993,3.51
1788848706.798406842,3917.850802,67.398814,161.525710841,1.912426496e+09,3917883781,67398862,3.51
1788848708.829194294,3921.996967,67.410304,161.557481933,1.912897536e+09,3922030002,67410354,3.63
1788848710.859580743,3926.13911,67.415548,161.563607289,1.913913344e+09,3926175669,67415597,3.63
1788848712.891223382,3930.286463,67.421469,161.576653554,1.914351616e+09,3930321183,67421581,3.63
1788848714.924836194,3934.43247,67.426791,161.58953716,1.915150336e+09,3934473135,67427682,3.50
1788848716.959428496,3938.588148,67.431636,161.601197713,1.915817984e+09,3938625191,67431719,3.50
1788848718.991859357,3942.740548,67.437444,161.61272589,1.917227008e+09,3942773763,67437498,3.62
1788848721.023183029,3946.881873,67.441291,161.621504964,1.916608512e+09,3946916790,67441341,3.62
1788848723.055401481,3951.032787,67.446302,161.634411019,1.91739904e+09,3951071747,67446401,3.62
1788848725.091143331,3955.180884,67.450513,161.643581114,1.918488576e+09,3955213822,67450549,3.49
1788848727.121779342,3959.326234,67.456214,161.668683107,1.919111168e+09,3959358675,67456312,3.49
1788848729.153502621,3963.473579,67.466189,161.710078607,1.920315392e+09,3963508852,67466229,3.77
1788848731.184645791,3967.623638,67.469682,161.714015048,1.921449984e+09,3967658311,67469723,3.77
1788848733.215249286,3971.762665,67.475092,161.740080192,1.92129024e+09,3971795479,67476194,3.77
1788848735.245996812,3975.901389,67.480333,161.751893015,1.922023424e+09,3975932199,67480374,3.63
1788848737.275802671,3980.04046,67.487447,161.780587453,1.922859008e+09,3980073159,67487485,3.63
1788848739.306481005,3984.190079,67.491984,161.786549879,1.923403776e+09,3984222972,67492096,3.98
1788848741.339066455,3988.331754,67.495049,161.789013256,1.924698112e+09,3988368046,67495582,3.98
1788848743.372022677,3992.474641,67.500294,161.801827794,1.960177664e+09,3992507220,67500352,3.98
1788848745.402462152,3996.609481,67.503877,161.808615204,1.960206336e+09,3996640404,67503925,3.82
1788848747.432172602,4000.764457,67.508562,161.818018543,1.959964672e+09,4000803504,67508681,3.82
1788848749.468617748,4004.944082,67.525455,161.872606524,1.960296448e+09,4004981173,67525529,4.08
1788848751.500656306,4009.091063,67.537103,161.927176237,1.960730624e+09,4009121890,67537138,4.08
1788848753.529987920,4013.229864,67.543744,161.945503351,1.961086976e+09,4013260710,67543786,3.91
1788848755.559446327,4017.366576,67.548983,161.961113138,1.9618816e+09,4017397384,67549028,3.91
1788848757.589275467,4021.513803,67.554083,161.979080466,1.96255744e+09,4021546879,67554129,3.91
1788848759.619493779,4025.663499,67.557918,161.986377756,1.962061824e+09,4025696271,67557965,3.92
1788848761.650536322,4029.826557,67.565168,162.008128998,1.96261888e+09,4029863856,67565277,3.92
1788848763.684029835,4033.983284,67.573996,162.041761491,1.963081728e+09,4034016153,67574042,3.84
1788848765.714240203,4038.120445,67.577617,162.044117192,1.963626496e+09,4038155131,67577665,3.84
1788848767.745364875,4042.270445,67.58229,162.061202323,1.963900928e+09,4042305159,67582352,3.84
1788848769.777302973,4046.405236,67.589108,162.085633951,1.964437504e+09,4046435940,67589146,3.86
1788848771.807205847,4050.54272,67.59302,162.091086303,1.965084672e+09,4050573305,67593065,3.86
1788848773.836742465,4054.679117,67.599868,162.109357469,1.964949504e+09,4054714238,67599919,3.71
1788848775.867808261,4058.826486,67.603982,162.117385867,1.965285376e+09,4058863583,67604030,3.71
1788848777.901330241,4062.971778,67.613255,162.161642472,1.96562944e+09,4063002621,67613293,3.71
1788848779.931071964,4067.117791,67.618398,162.179554285,1.965973504e+09,4067154805,67618482,3.65
1788848781.964350802,4071.265221,67.621833,162.182443462,1.966436352e+09,4071295914,67621895,3.65
1788848783.993999190,4075.404304,67.628609,162.208473709,1.967611904e+09,4075437141,67628660,3.52
1788848786.025314486,4079.552944,67.632785,162.22222045,1.968668672e+09,4079585855,67632864,3.52
1788848788.055695981,4083.691502,67.637039,162.233372869,1.967878144e+09,4083722422,67637079,3.52
1788848790.084996973,4087.828087,67.645177,162.261032525,1.968644096e+09,4087860841,67645218,3.56
1788848792.115080867,4091.971829,67.648884,162.271149475,1.969717248e+09,4092002794,67648919,3.56
1788848794.144793872,4096.108185,67.653902,162.285900374,1.970266112e+09,4096138848,67653935,3.43
1788848796.174179504,4100.244284,67.658161,162.296409204,1.971265536e+09,4100277921,67658239,3.43
1788848798.205358470,4104.397791,67.663195,162.30789617,1.972195328e+09,4104432431,67663333,3.43
1788848800.238922273,4108.55784,67.667072,162.318001037,1.972166656e+09,4108591209,67667113,3.56
1788848802.269359715,4112.695079,67.671228,162.32339195,1.97240832e+09,4112728018,67671289,3.56
1788848804.300446418,4116.842791,67.676679,162.337459768,1.973153792e+09,4116873532,67676714,3.43
1788848806.330122674,4120.986103,67.682283,162.35684913,1.97392384e+09,4121022874,67683153,3.43
1788848808.363341948,4125.137974,67.687765,162.371674537,1.974706176e+09,4125174663,67688350,3.43
1788848810.396273385,4129.285873,67.694138,162.384508978,1.975595008e+09,4129316681,67694175,3.56
1788848812.425569779,4133.425035,67.698679,162.395683402,1.976905728e+09,4133456035,67698733,3.56
1788848814.455023625,4137.573449,67.704653,162.409816278,1.97619712e+09,4137604505,67704697,3.43
1788848816.484510858,4141.722039,67.708989,162.415847586,1.976987648e+09,4141754629,67709026,3.43
1788848818.514131594,4145.856747,67.715997,162.441006152,1.977761792e+09,4145895736,67716049,3.64
1788848820.548348376,4149.902581,67.719114,162.445008481,1.840398336e+09,4149933477,67719155,3.64
1788848822.578558419,4154.052128,67.722476,162.44800049,1.821560832e+09,4154091438,67723992,3.64
1788848824.615646941,4158.200827,67.731206,162.47349655,1.822851072e+09,4158233923,67731242,3.51
1788848826.646414452,4162.345322,67.734863,162.486734556,1.823424512e+09,4162378336,67734919,3.51
1788848828.677105061,4166.496264,67.741789,162.506000781,1.823911936e+09,4166533220,67741834,3.63
1788848830.710273650,4170.640718,67.746787,162.520027296,1.824247808e+09,4170671950,67746834,3.63
1788848832.741874347,4174.789259,67.750664,162.530612806,1.824878592e+09,4174824241,67750736,3.63
1788848834.773651196,4178.933651,67.754782,162.536986006,1.825779712e+09,4178966486,67754843,3.50
1788848836.803668165,4183.075539,67.762223,162.558344252,1.825468416e+09,4183106437,67762259,3.50
1788848838.834133485,4187.240766,67.775643,162.617698562,1.826033664e+09,4187284797,67775722,3.70
1788848840.874485102,4191.413961,67.781075,162.635804295,1.826893824e+09,4191446943,67781135,3.70
1788848842.905172900,4195.555172,67.786105,162.649608584,1.830096896e+09,4195591903,67786789,3.70
1788848844.939317046,4199.711708,67.791462,162.659543802,1.830535168e+09,4199744584,67791523,3.56
1788848846.970288050,4203.858189,67.799696,162.685474321,1.830658048e+09,4203891002,67799725,3.56
1788848849.000460047,4207.997952,67.803591,162.690922073,1.831530496e+09,4208030504,67803631,3.60
1788848851.030809253,4212.162597,67.809681,162.707778696,1.831534592e+09,4212206074,67809764,3.60
1788848853.071551660,4216.323306,67.824776,162.78935757,1.831931904e+09,4216359015,67824952,3.60
1788848855.104320051,4220.465043,67.829351,162.795534004,1.832747008e+09,4220497827,67829397,3.55
1788848857.134433933,4224.607773,67.836992,162.822264915,1.833353216e+09,4224641489,67837037,3.55
1788848859.164620518,4228.752579,67.841155,162.827639315,1.83453696e+09,4228787534,67841238,3.59
1788848861.196119437,4232.892077,67.844635,162.837011295,1.835524096e+09,4232924964,67844673,3.59
1788848863.226971370,4237.034632,67.852745,162.859192085,1.835802624e+09,4237067610,67852802,3.59
1788848865.257538690,4241.190102,67.858227,162.868006954,1.835810816e+09,4241223611,67858276,3.46
1788848867.289078854,4245.349182,67.866115,162.890559606,1.836785664e+09,4245384108,67866171,3.46
1788848869.321070587,4249.504925,67.875989,162.934204952,1.837297664e+09,4249537789,67876037,3.74
1788848871.351260751,4253.661674,67.881332,162.947410091,1.855545344e+09,4253698717,67881399,3.74
1788848873.383523355,4257.822391,67.890405,162.991934897,1.855893504e+09,4257857640,67890445,3.74
1788848875.414628310,4261.984248,67.896369,163.001962626,1.856638976e+09,4262023562,67896463,3.68
1788848877.448639343,4266.156647,67.902658,163.024778113,1.856139264e+09,4266193736,67902715,3.68
1788848879.481083690,4270.322742,67.913174,163.069602813,1.856610304e+09,4270358085,67913239,3.79
1788848881.514043781,4274.481626,67.918212,163.083812219,1.857204224e+09,4274520768,67918465,3.79
1788848883.546587653,4278.637744,67.923478,163.101941499,1.857806336e+09,4278670732,67923524,3.64
1788848885.577288748,4282.772418,67.928458,163.113370593,1.858658304e+09,4282805355,67928508,3.64
1788848887.607292689,4286.919029,67.933944,163.136748826,1.85925632e+09,4286951922,67933979,3.64
1788848889.638007339,4291.084786,67.939703,163.150673977,1.860231168e+09,4291117474,67939840,3.75
1788848891.670052379,4295.225485,67.944107,163.158670649,1.859780608e+09,4295258425,67944162,3.75
1788848893.701789147,4299.372233,67.948717,163.168557953,1.860804608e+09,4299402923,67948769,3.61
1788848895.731704498,4303.515637,67.9522,163.170122044,1.861341184e+09,4303548624,67952248,3.61
1788848897.763445587,4307.665844,67.959212,163.194314513,1.86208256e+09,4307698657,67959252,3.61
1788848899.793561156,4311.801627,67.964579,163.208703496,1.862762496e+09,4311834023,67964766,3.64
1788848901.824323827,4315.95365,67.971149,163.218364249,1.864196096e+09,4315986603,67971185,3.64
1788848903.855563166,4320.102004,67.976177,163.231369626,1.863979008e+09,4320135085,67976215,3.51
1788848905.885589024,4324.250208,67.981065,163.237785894,1.864245248e+09,4324285232,67981126,3.51
1788848907.917597654,4328.399596,67.987136,163.255421365,1.86505216e+09,4328432329,67987173,3.51
1788848909.948144604,4332.547559,67.992077,163.273419407,1.865940992e+09,4332580437,67992120,3.55
1788848911.979019146,4336.700974,67.997025,163.284462397,1.866661888e+09,4336733841,67997067,3.55
1788848914.010011786,4340.845945,68.001503,163.292413549,1.867669504e+09,4340876609,68001538,3.43
1788848916.040792979,4344.986943,68.006413,163.304313402,1.86861568e+09,4345022139,68006467,3.43
1788848918.073379863,4349.134956,68.011415,163.315788622,1.86863616e+09,4349166072,68011456,3.43
1788848920.103420971,4353.290495,68.019673,163.348483969,1.869336576e+09,4353323207,68019720,3.55
1788848922.133861307,4357.431988,68.022621,163.349987053,1.869914112e+09,4357462853,68022676,3.55
1788848924.164061632,4361.565275,68.028685,163.368164009,1.870733312e+09,4361598104,68028739,3.43
1788848926.193459314,4365.700512,68.032877,163.383686057,1.871781888e+09,4365734580,68033036,3.43
1788848928.224870160,4369.863539,68.044312,163.426178174,1.872658432e+09,4369913415,68046893,3.43
1788848930.272383189,4374.043076,68.060653,163.491040816,1.895481344e+09,4374078084,68060682,3.71
1788848932.303765097,4378.189892,68.064544,163.501419468,1.895129088e+09,4378222898,68064582,3.71
1788848934.333692226,4382.327436,68.070296,163.521208492,1.895276544e+09,4382360442,68070341,3.58
1788848936.364790048,4386.478194,68.077695,163.539561795,1.895804928e+09,4386515206,68077803,3.58
1788848938.399365286,4390.623608,68.089068,163.56836269,1.896271872e+09,4390662871,68089133,3.58
1788848940.434094975,4394.796725,68.095765,163.579648338,1.89679616e+09,4394840062,68095851,3.61
1788848942.473968760,4398.983549,68.103698,163.606369476,1.89741056e+09,4399014732,68103736,3.61
